"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"300","rhl_Kp","trial_4","spent","KPPR1_Pa_sm32_spent","T24",2.4e+09,2.076e+09,9.31722734917642,522853708.029311,8.71838019234143,480,2.68124123737559,515.017094017094,2.71182164402001
"301","rhl_Kp","trial_4","spent","KPPR1_Pa_sm52_spent","T24",1.8e+09,898400000,8.9534697432534,374639239.802773,8.57361326352857,409.090909090909,2.61181982861712,289.636363636364,2.46185308630689
"302","rhl_Kp","trial_4","co-culture","KPPR1_Pa14","T24",3.2e+08,224800000,8.35179630689702,64444084.2901814,7.80918305701841,84.2105263157895,1.9253663817031,64.713216374269,1.81099298564948
"303","rhl_Kp","trial_4","co-culture","KPPR1_Pa_sm_32","T24",3.4e+09,2.748e+10,10.4390167283875,7013586814.17718,9.84594017705611,739.130434782609,2.86872108536068,6737.09337281824,3.82847256650344
"304","rhl_Kp","trial_4","co-culture","KPPR1_Pa_sm_52","T24",3.8e+10,9.096e+09,9.95885045167968,7234004147.08203,9.85937875339634,7307.69230769231,3.86378025298201,1842.70067187714,3.26545479419369
"305","rhl_Kp","trial_5","control","KPPR1_fresh_LB","T0",4e+06,3280000,6.51587384371168,320000,5.50514997831991,NA,NA,NA,NA
"306","rhl_Kp","trial_5","spent","KPPR1_self_spent","T0",2600000,3120000,6.49415459401844,313687.742827162,5.49649754921567,NA,NA,NA,NA
"307","rhl_Kp","trial_5","spent","KPPR1_Pa_14_spent","T0",3600000,3600000,6.55630250076729,109544.511501033,5.03959062302381,NA,NA,NA,NA
"308","rhl_Kp","trial_5","spent","KPPR1_Pa_sm32_spent","T0",3600000,4e+06,6.60205999132796,433589.667773576,5.63707892463184,NA,NA,NA,NA
"309","rhl_Kp","trial_5","spent","KPPR1_Pa_sm52_spent","T0",4400000,3800000,6.57978359661681,428952.211790544,5.63240891150477,NA,NA,NA,NA
"310","rhl_Kp","trial_5","co-culture","KPPR1_Pa14","T0",5e+06,3800000,6.57978359661681,328633.5345031,5.51671187774348,NA,NA,NA,NA
"311","rhl_Kp","trial_5","co-culture","KPPR1_Pa_sm_32","T0",4800000,4160000,6.61909333062674,256124.969497314,5.40845191968783,NA,NA,NA,NA
"312","rhl_Kp","trial_5","co-culture","KPPR1_Pa_sm_52","T0",4400000,4080000,6.61066016308988,392937.65408777,5.59432364799986,NA,NA,NA,NA
"313","rhl_Kp","trial_5","control","KPPR1_fresh_LB","T24",7.5e+10,5.66e+10,10.7528164311883,8394045508.57332,9.92397131942261,18750,4.27300127206374,17678.1358476405,4.24743646691194
"314","rhl_Kp","trial_5","spent","KPPR1_self_spent","T24",6.2e+07,515600000,8.71231290868137,327652498.845957,8.51541348445719,23.8461538461538,1.37741834152744,168.56684981685,2.22677217078002
"315","rhl_Kp","trial_5","spent","KPPR1_Pa_14_spent","T24",3600000,15040000,7.17724783625562,7866740.11265149,6.89579480295854,1,0,4.06274509803922,0.608819574975259
"316","rhl_Kp","trial_5","spent","KPPR1_Pa_sm32_spent","T24",5.8e+08,2.076e+09,9.31722734917642,522853708.029311,8.71838019234143,161.111111111111,2.20712549279565,515.017094017094,2.71182164402001
"317","rhl_Kp","trial_5","spent","KPPR1_Pa_sm52_spent","T24",4.8e+08,898400000,8.9534697432534,374639239.802773,8.57361326352857,109.090909090909,2.0377885608894,289.636363636364,2.46185308630689
"318","rhl_Kp","trial_5","co-culture","KPPR1_Pa14","T24",9.4e+07,224800000,8.35179630689702,64444084.2901814,7.80918305701841,18.8,1.27415784926368,64.713216374269,1.81099298564948
"319","rhl_Kp","trial_5","co-culture","KPPR1_Pa_sm_32","T24",4e+10,2.748e+10,10.4390167283875,7013586814.17718,9.84594017705611,8333.33333333333,3.92081875395238,6737.09337281824,3.82847256650344
"320","rhl_Kp","trial_5","co-culture","KPPR1_Pa_sm_52","T24",2.8e+09,9.096e+09,9.95885045167968,7234004147.08203,9.85937875339634,636.363636363636,2.80370535485603,1842.70067187714,3.26545479419369
"321","phn_Kp","trial_1","control","KPPR1_fresh_lb","T0",1800000,4880000,6.68841982200271,997196.068985433,5.9987805578168,NA,NA,NA,NA
"322","phn_Kp","trial_1","co-culture","KPPR1_JV450","T0",2600000,3920000,6.59328606702046,624819.974072532,5.79575490449733,NA,NA,NA,NA
"323","phn_Kp","trial_1","co-culture","KPPR1_JV462","T0",2400000,4600000,6.66275783168157,867179.335547152,5.93810892029582,NA,NA,NA,NA
"324","phn_Kp","trial_1","co-culture","KPPR1_JV463","T0",2800000,4720000,6.67394199863409,770973.410695855,5.88703940037626,NA,NA,NA,NA
"325","phn_Kp","trial_1","co-culture","KPPR1_JV466","T0",2400000,4840000,6.68484536164441,1004788.53496644,6.00207467095003,NA,NA,NA,NA
"326","phn_Kp","trial_1","co-culture","KPPR1_JV467","T0",2200000,4120000,6.61489721603313,516139.516022558,5.71276711024913,NA,NA,NA,NA
"327","phn_Kp","trial_1","co-culture","KPPR1_JV468","T0",3e+06,5360000,6.72916478969277,670522.184569608,5.8264131512805,NA,NA,NA,NA
"328","phn_Kp","trial_1","control","KPPR1_fresh_lb","T24",4.4e+09,6.52e+09,9.81424759573192,1163786922.07809,9.06587347255044,2444.44444444444,3.38818017138288,1505.73313698314,3.17774800811612
"329","phn_Kp","trial_1","co-culture","KPPR1_JV450","T24",9.2e+07,210800000,8.32387060654051,96032494.5005595,7.98241821006506,35.3846153846154,1.54881447937474,49.4872261072261,1.6944931111139
"330","phn_Kp","trial_1","co-culture","KPPR1_JV462","T24",4e+09,3.72e+09,9.5705429398819,361109401.705356,8.55763879569795,1666.66666666667,3.22184874961636,956.177606177606,2.98053856823722
"331","phn_Kp","trial_1","co-culture","KPPR1_JV463","T24",3.6e+09,5.92e+09,9.77232170672292,889044430.835715,8.94892346578979,1285.71428571429,3.10914446942507,1307.09273182957,3.11630639974065
"332","phn_Kp","trial_1","co-culture","KPPR1_JV466","T24",3.8e+09,4.16e+09,9.61909333062674,926066952.223218,8.96664238617435,1583.33333333333,3.1995723549052,992.952380952381,2.99692842152106
"333","phn_Kp","trial_1","co-culture","KPPR1_JV467","T24",7.8e+07,5.6e+07,7.7481880270062,8221921.91643778,6.91497334797082,35.4545454545454,1.54967192186827,15.9698388567954,1.20330053392448
"334","phn_Kp","trial_1","co-culture","KPPR1_JV468","T24",4.4e+09,2.396e+09,9.37948681371727,704908504.701142,8.8481327503501,1466.66666666667,3.16633142176653,565.067323481117,2.75210019379205
"335","phn_Kp","trial_2","control","KPPR1_fresh_lb","T0",3600000,4880000,6.68841982200271,997196.068985433,5.9987805578168,NA,NA,NA,NA
"336","phn_Kp","trial_2","co-culture","KPPR1_JV450","T0",2200000,3920000,6.59328606702046,624819.974072532,5.79575490449733,NA,NA,NA,NA
"337","phn_Kp","trial_2","co-culture","KPPR1_JV462","T0",3600000,4600000,6.66275783168157,867179.335547152,5.93810892029582,NA,NA,NA,NA
"338","phn_Kp","trial_2","co-culture","KPPR1_JV463","T0",4e+06,4720000,6.67394199863409,770973.410695855,5.88703940037626,NA,NA,NA,NA
"339","phn_Kp","trial_2","co-culture","KPPR1_JV466","T0",8400000,4840000,6.68484536164441,1004788.53496644,6.00207467095003,NA,NA,NA,NA
"340","phn_Kp","trial_2","co-culture","KPPR1_JV467","T0",4e+06,4120000,6.61489721603313,516139.516022558,5.71276711024913,NA,NA,NA,NA
"341","phn_Kp","trial_2","co-culture","KPPR1_JV468","T0",5800000,5360000,6.72916478969277,670522.184569608,5.8264131512805,NA,NA,NA,NA
"342","phn_Kp","trial_2","control","KPPR1_fresh_lb","T24",4.2e+09,6.52e+09,9.81424759573192,1163786922.07809,9.06587347255044,1166.66666666667,3.06694678963061,1505.73313698314,3.17774800811612
"343","phn_Kp","trial_2","co-culture","KPPR1_JV450","T24",7e+07,210800000,8.32387060654051,96032494.5005595,7.98241821006506,31.8181818181818,1.50267535919205,49.4872261072261,1.6944931111139
"344","phn_Kp","trial_2","co-culture","KPPR1_JV462","T24",3e+09,3.72e+09,9.5705429398819,361109401.705356,8.55763879569795,833.333333333333,2.92081875395238,956.177606177606,2.98053856823722
"345","phn_Kp","trial_2","co-culture","KPPR1_JV463","T24",4.2e+09,5.92e+09,9.77232170672292,889044430.835715,8.94892346578979,1050,3.02118929906994,1307.09273182957,3.11630639974065
"346","phn_Kp","trial_2","co-culture","KPPR1_JV466","T24",3.4e+09,4.16e+09,9.61909333062674,926066952.223218,8.96664238617435,404.761904761905,2.60719963098037,992.952380952381,2.99692842152106
"347","phn_Kp","trial_2","co-culture","KPPR1_JV467","T24",6.4e+07,5.6e+07,7.7481880270062,8221921.91643778,6.91497334797082,16,1.20411998265592,15.9698388567954,1.20330053392448
"348","phn_Kp","trial_2","co-culture","KPPR1_JV468","T24",3e+09,2.396e+09,9.37948681371727,704908504.701142,8.8481327503501,517.241379310345,2.71369326115673,565.067323481117,2.75210019379205
"349","phn_Kp","trial_3","control","KPPR1_fresh_lb","T0",6400000,4880000,6.68841982200271,997196.068985433,5.9987805578168,NA,NA,NA,NA
"350","phn_Kp","trial_3","co-culture","KPPR1_JV450","T0",5e+06,3920000,6.59328606702046,624819.974072532,5.79575490449733,NA,NA,NA,NA
"351","phn_Kp","trial_3","co-culture","KPPR1_JV462","T0",7400000,4600000,6.66275783168157,867179.335547152,5.93810892029582,NA,NA,NA,NA
"352","phn_Kp","trial_3","co-culture","KPPR1_JV463","T0",6e+06,4720000,6.67394199863409,770973.410695855,5.88703940037626,NA,NA,NA,NA
"353","phn_Kp","trial_3","co-culture","KPPR1_JV466","T0",4800000,4840000,6.68484536164441,1004788.53496644,6.00207467095003,NA,NA,NA,NA
"354","phn_Kp","trial_3","co-culture","KPPR1_JV467","T0",4600000,4120000,6.61489721603313,516139.516022558,5.71276711024913,NA,NA,NA,NA
"355","phn_Kp","trial_3","co-culture","KPPR1_JV468","T0",5e+06,5360000,6.72916478969277,670522.184569608,5.8264131512805,NA,NA,NA,NA
"356","phn_Kp","trial_3","control","KPPR1_fresh_lb","T24",5.4e+09,6.52e+09,9.81424759573192,1163786922.07809,9.06587347255044,843.75,2.92621378583908,1505.73313698314,3.17774800811612
"357","phn_Kp","trial_3","co-culture","KPPR1_JV450","T24",5.8e+08,210800000,8.32387060654051,96032494.5005595,7.98241821006506,116,2.06445798922692,49.4872261072261,1.6944931111139
"358","phn_Kp","trial_3","co-culture","KPPR1_JV462","T24",3.4e+09,3.72e+09,9.5705429398819,361109401.705356,8.55763879569795,459.45945945946,2.66224719731128,956.177606177606,2.98053856823722
"359","phn_Kp","trial_3","co-culture","KPPR1_JV463","T24",8.2e+09,5.92e+09,9.77232170672292,889044430.835715,8.94892346578979,1366.66666666667,3.13566260200007,1307.09273182957,3.11630639974065
"360","phn_Kp","trial_3","co-culture","KPPR1_JV466","T24",2.8e+09,4.16e+09,9.61909333062674,926066952.223218,8.96664238617435,583.333333333333,2.76591679396663,992.952380952381,2.99692842152106
"361","phn_Kp","trial_3","co-culture","KPPR1_JV467","T24",4e+07,5.6e+07,7.7481880270062,8221921.91643778,6.91497334797082,8.69565217391304,0.939302159646388,15.9698388567954,1.20330053392448
"362","phn_Kp","trial_3","co-culture","KPPR1_JV468","T24",3e+09,2.396e+09,9.37948681371727,704908504.701142,8.8481327503501,600,2.77815125038364,565.067323481117,2.75210019379205
"363","phn_Kp","trial_4","control","KPPR1_fresh_lb","T0",7400000,4880000,6.68841982200271,997196.068985433,5.9987805578168,NA,NA,NA,NA
"364","phn_Kp","trial_4","co-culture","KPPR1_JV450","T0",4800000,3920000,6.59328606702046,624819.974072532,5.79575490449733,NA,NA,NA,NA
"365","phn_Kp","trial_4","co-culture","KPPR1_JV462","T0",5600000,4600000,6.66275783168157,867179.335547152,5.93810892029582,NA,NA,NA,NA
"366","phn_Kp","trial_4","co-culture","KPPR1_JV463","T0",7e+06,4720000,6.67394199863409,770973.410695855,5.88703940037626,NA,NA,NA,NA
"367","phn_Kp","trial_4","co-culture","KPPR1_JV466","T0",5e+06,4840000,6.68484536164441,1004788.53496644,6.00207467095003,NA,NA,NA,NA
"368","phn_Kp","trial_4","co-culture","KPPR1_JV467","T0",4600000,4120000,6.61489721603313,516139.516022558,5.71276711024913,NA,NA,NA,NA
"369","phn_Kp","trial_4","co-culture","KPPR1_JV468","T0",7e+06,5360000,6.72916478969277,670522.184569608,5.8264131512805,NA,NA,NA,NA
"370","phn_Kp","trial_4","control","KPPR1_fresh_lb","T24",8.8e+09,6.52e+09,9.81424759573192,1163786922.07809,9.06587347255044,1189.18918918919,3.07525095241919,1505.73313698314,3.17774800811612
"371","phn_Kp","trial_4","co-culture","KPPR1_JV450","T24",2.2e+08,210800000,8.32387060654051,96032494.5005595,7.98241821006506,45.8333333333333,1.66118144344662,49.4872261072261,1.6944931111139
"372","phn_Kp","trial_4","co-culture","KPPR1_JV462","T24",3.2e+09,3.72e+09,9.5705429398819,361109401.705356,8.55763879569795,571.428571428571,2.75696195131371,956.177606177606,2.98053856823722
"373","phn_Kp","trial_4","co-culture","KPPR1_JV463","T24",6.2e+09,5.92e+09,9.77232170672292,889044430.835715,8.94892346578979,885.714285714286,2.947293649484,1307.09273182957,3.11630639974065
"374","phn_Kp","trial_4","co-culture","KPPR1_JV466","T24",7.8e+09,4.16e+09,9.61909333062674,926066952.223218,8.96664238617435,1560,3.19312459835446,992.952380952381,2.99692842152106
"375","phn_Kp","trial_4","co-culture","KPPR1_JV467","T24",3.4e+07,5.6e+07,7.7481880270062,8221921.91643778,6.91497334797082,7.39130434782609,0.868721085360681,15.9698388567954,1.20330053392448
"376","phn_Kp","trial_4","co-culture","KPPR1_JV468","T24",9.2e+08,2.396e+09,9.37948681371727,704908504.701142,8.8481327503501,131.428571428571,2.1186897873313,565.067323481117,2.75210019379205
"377","phn_Kp","trial_5","control","KPPR1_fresh_lb","T0",5200000,4880000,6.68841982200271,997196.068985433,5.9987805578168,NA,NA,NA,NA
"378","phn_Kp","trial_5","co-culture","KPPR1_JV450","T0",5e+06,3920000,6.59328606702046,624819.974072532,5.79575490449733,NA,NA,NA,NA
"379","phn_Kp","trial_5","co-culture","KPPR1_JV462","T0",4e+06,4600000,6.66275783168157,867179.335547152,5.93810892029582,NA,NA,NA,NA
"380","phn_Kp","trial_5","co-culture","KPPR1_JV463","T0",3800000,4720000,6.67394199863409,770973.410695855,5.88703940037626,NA,NA,NA,NA
"381","phn_Kp","trial_5","co-culture","KPPR1_JV466","T0",3600000,4840000,6.68484536164441,1004788.53496644,6.00207467095003,NA,NA,NA,NA
"382","phn_Kp","trial_5","co-culture","KPPR1_JV467","T0",5200000,4120000,6.61489721603313,516139.516022558,5.71276711024913,NA,NA,NA,NA
"383","phn_Kp","trial_5","co-culture","KPPR1_JV468","T0",6e+06,5360000,6.72916478969277,670522.184569608,5.8264131512805,NA,NA,NA,NA
"384","phn_Kp","trial_5","control","KPPR1_fresh_lb","T24",9.8e+09,6.52e+09,9.81424759573192,1163786922.07809,9.06587347255044,1884.61538461538,3.2752227320577,1505.73313698314,3.17774800811612
"385","phn_Kp","trial_5","co-culture","KPPR1_JV450","T24",9.2e+07,210800000,8.32387060654051,96032494.5005595,7.98241821006506,18.4,1.26481782300954,49.4872261072261,1.6944931111139
"386","phn_Kp","trial_5","co-culture","KPPR1_JV462","T24",5e+09,3.72e+09,9.5705429398819,361109401.705356,8.55763879569795,1250,3.09691001300806,956.177606177606,2.98053856823722
"387","phn_Kp","trial_5","co-culture","KPPR1_JV463","T24",7.4e+09,5.92e+09,9.77232170672292,889044430.835715,8.94892346578979,1947.36842105263,3.28944812311417,1307.09273182957,3.11630639974065
"388","phn_Kp","trial_5","co-culture","KPPR1_JV466","T24",3e+09,4.16e+09,9.61909333062674,926066952.223218,8.96664238617435,833.333333333333,2.92081875395238,992.952380952381,2.99692842152106
"389","phn_Kp","trial_5","co-culture","KPPR1_JV467","T24",6.4e+07,5.6e+07,7.7481880270062,8221921.91643778,6.91497334797082,12.3076923076923,1.09017663034909,15.9698388567954,1.20330053392448
"390","phn_Kp","trial_5","co-culture","KPPR1_JV468","T24",6.6e+08,2.396e+09,9.37948681371727,704908504.701142,8.8481327503501,110,2.04139268515822,565.067323481117,2.75210019379205
"391","spent_phn_Kp","trial_1","control","KPPR1_fresh_lb","T0",1200000,3280000,6.51587384371168,875442.745129572,5.94222774803524,NA,NA,NA,NA
"392","spent_phn_Kp","trial_1","spent","KPPR1_self_spent","T0",1400000,3e+06,6.47712125471966,695701.085237043,5.84242268082221,NA,NA,NA,NA
"393","spent_phn_Kp","trial_1","spent","KPPR1_JV450_spent","T0",1800000,3280000,6.51587384371168,484148.737476408,5.68497880367303,NA,NA,NA,NA
"394","spent_phn_Kp","trial_1","spent","KPPR1_JV462_spent","T0",1600000,3080000,6.48855071650044,467332.857821917,5.66962631701635,NA,NA,NA,NA
"395","spent_phn_Kp","trial_1","spent","KPPR1_JV463_spent","T0",1600000,4800000,6.68124123737559,969535.971483266,5.98656392679985,NA,NA,NA,NA
"396","spent_phn_Kp","trial_1","spent","KPPR1_JV466_spent","T0",1800000,3400000,6.53147891704226,641872.261435249,5.80744860801657,NA,NA,NA,NA
"397","spent_phn_Kp","trial_1","spent","KPPR1_JV467_spent","T0",2e+06,3960000,6.59769518592551,994786.409235671,5.99772984331053,NA,NA,NA,NA
"398","spent_phn_Kp","trial_1","spent","KPPR1_JV468_spent","T0",5e+06,5120000,6.70926996097583,1261110.62163476,6.10075318352662,NA,NA,NA,NA
"399","spent_phn_Kp","trial_1","control","KPPR1_fresh_lb","T24",2.6e+09,4.52e+09,9.65513843481138,605309838.016862,8.78197773249791,2166.66666666667,3.33579210192319,1732.39589169001,3.23864714514642
"400","spent_phn_Kp","trial_1","spent","KPPR1_self_spent","T24",3e+08,146400000,8.16554107672237,51777987.6009101,7.71414516717255,214.285714285714,2.33099321904142,69.1601731601732,1.8398560719705
"401","spent_phn_Kp","trial_1","spent","KPPR1_JV450_spent","T24",4600000,4040000,6.6063813651106,730479.294709987,5.86360791045425,2.55555555555556,0.407485326578268,1.40583333333333,0.1479338365415
"402","spent_phn_Kp","trial_1","spent","KPPR1_JV462_spent","T24",5.8e+08,5.4e+08,8.73239375982297,134461890.511773,8.12859921306967,362.5,2.55930801090701,187.456807897984,2.27290121738408
"403","spent_phn_Kp","trial_1","spent","KPPR1_JV463_spent","T24",4.2e+08,7.16e+08,8.85491302230785,100677703.589226,8.00293330093769,262.5,2.41912930774198,169.467181467181,2.22908560644643
"404","spent_phn_Kp","trial_1","spent","KPPR1_JV466_spent","T24",4e+08,4.56e+08,8.65896484266444,35440090.2933387,7.54949481970059,222.222222222222,2.34678748622466,154.001992159887,2.18752633887835
"405","spent_phn_Kp","trial_1","spent","KPPR1_JV467_spent","T24",4.2e+07,206800000,8.3155505344219,74510670.376799,7.87221847078767,21,1.32221929473392,54.7291467938527,1.73821867771294
"406","spent_phn_Kp","trial_1","spent","KPPR1_JV468_spent","T24",3.8e+08,5.32e+08,8.72591163229505,75524830.3539968,7.8780897584219,76,1.88081359228079,123.56462585034,2.09189415848075
"407","spent_phn_Kp","trial_2","control","KPPR1_fresh_lb","T0",1400000,3280000,6.51587384371168,875442.745129572,5.94222774803524,NA,NA,NA,NA
"408","spent_phn_Kp","trial_2","spent","KPPR1_self_spent","T0",2200000,3e+06,6.47712125471966,695701.085237043,5.84242268082221,NA,NA,NA,NA
"409","spent_phn_Kp","trial_2","spent","KPPR1_JV450_spent","T0",3e+06,3280000,6.51587384371168,484148.737476408,5.68497880367303,NA,NA,NA,NA
"410","spent_phn_Kp","trial_2","spent","KPPR1_JV462_spent","T0",2600000,3080000,6.48855071650044,467332.857821917,5.66962631701635,NA,NA,NA,NA
"411","spent_phn_Kp","trial_2","spent","KPPR1_JV463_spent","T0",4200000,4800000,6.68124123737559,969535.971483266,5.98656392679985,NA,NA,NA,NA
"412","spent_phn_Kp","trial_2","spent","KPPR1_JV466_spent","T0",2600000,3400000,6.53147891704226,641872.261435249,5.80744860801657,NA,NA,NA,NA
"413","spent_phn_Kp","trial_2","spent","KPPR1_JV467_spent","T0",2200000,3960000,6.59769518592551,994786.409235671,5.99772984331053,NA,NA,NA,NA
"414","spent_phn_Kp","trial_2","spent","KPPR1_JV468_spent","T0",2800000,5120000,6.70926996097583,1261110.62163476,6.10075318352662,NA,NA,NA,NA
"415","spent_phn_Kp","trial_2","control","KPPR1_fresh_lb","T24",4e+09,4.52e+09,9.65513843481138,605309838.016862,8.78197773249791,2857.14285714286,3.45593195564972,1732.39589169001,3.23864714514642
"416","spent_phn_Kp","trial_2","spent","KPPR1_self_spent","T24",4e+07,146400000,8.16554107672237,51777987.6009101,7.71414516717255,18.1818181818182,1.25963731050576,69.1601731601732,1.8398560719705
"417","spent_phn_Kp","trial_2","spent","KPPR1_JV450_spent","T24",2400000,4040000,6.6063813651106,730479.294709987,5.86360791045425,0.8,-0.0969100130080563,1.40583333333333,0.1479338365415
"418","spent_phn_Kp","trial_2","spent","KPPR1_JV462_spent","T24",2e+08,5.4e+08,8.73239375982297,134461890.511773,8.12859921306967,76.9230769230769,1.88605664769316,187.456807897984,2.27290121738408
"419","spent_phn_Kp","trial_2","spent","KPPR1_JV463_spent","T24",6.4e+08,7.16e+08,8.85491302230785,100677703.589226,8.00293330093769,152.380952380952,2.18293068358599,169.467181467181,2.22908560644643
"420","spent_phn_Kp","trial_2","spent","KPPR1_JV466_spent","T24",4.6e+08,4.56e+08,8.65896484266444,35440090.2933387,7.54949481970059,176.923076923077,2.24778448371076,154.001992159887,2.18752633887835
"421","spent_phn_Kp","trial_2","spent","KPPR1_JV467_spent","T24",2.2e+08,206800000,8.3155505344219,74510670.376799,7.87221847078767,100,2,54.7291467938527,1.73821867771294
"422","spent_phn_Kp","trial_2","spent","KPPR1_JV468_spent","T24",4.8e+08,5.32e+08,8.72591163229505,75524830.3539968,7.8780897584219,171.428571428571,2.23408320603337,123.56462585034,2.09189415848075
"423","spent_phn_Kp","trial_3","control","KPPR1_fresh_lb","T0",3400000,3280000,6.51587384371168,875442.745129572,5.94222774803524,NA,NA,NA,NA
"424","spent_phn_Kp","trial_3","spent","KPPR1_self_spent","T0",2400000,3e+06,6.47712125471966,695701.085237043,5.84242268082221,NA,NA,NA,NA
"425","spent_phn_Kp","trial_3","spent","KPPR1_JV450_spent","T0",3200000,3280000,6.51587384371168,484148.737476408,5.68497880367303,NA,NA,NA,NA
"426","spent_phn_Kp","trial_3","spent","KPPR1_JV462_spent","T0",3400000,3080000,6.48855071650044,467332.857821917,5.66962631701635,NA,NA,NA,NA
"427","spent_phn_Kp","trial_3","spent","KPPR1_JV463_spent","T0",6e+06,4800000,6.68124123737559,969535.971483266,5.98656392679985,NA,NA,NA,NA
"428","spent_phn_Kp","trial_3","spent","KPPR1_JV466_spent","T0",3200000,3400000,6.53147891704226,641872.261435249,5.80744860801657,NA,NA,NA,NA
"429","spent_phn_Kp","trial_3","spent","KPPR1_JV467_spent","T0",4800000,3960000,6.59769518592551,994786.409235671,5.99772984331053,NA,NA,NA,NA
"430","spent_phn_Kp","trial_3","spent","KPPR1_JV468_spent","T0",5e+06,5120000,6.70926996097583,1261110.62163476,6.10075318352662,NA,NA,NA,NA
"431","spent_phn_Kp","trial_3","control","KPPR1_fresh_lb","T24",5.6e+09,4.52e+09,9.65513843481138,605309838.016862,8.78197773249791,1647.05882352941,3.21670910996395,1732.39589169001,3.23864714514642
"432","spent_phn_Kp","trial_3","spent","KPPR1_self_spent","T24",8e+07,146400000,8.16554107672237,51777987.6009101,7.71414516717255,33.3333333333333,1.52287874528034,69.1601731601732,1.8398560719705
"433","spent_phn_Kp","trial_3","spent","KPPR1_JV450_spent","T24",6600000,4040000,6.6063813651106,730479.294709987,5.86360791045425,2.0625,0.314393957221963,1.40583333333333,0.1479338365415
"434","spent_phn_Kp","trial_3","spent","KPPR1_JV462_spent","T24",5.6e+08,5.4e+08,8.73239375982297,134461890.511773,8.12859921306967,164.705882352941,2.21670910996395,187.456807897984,2.27290121738408
"435","spent_phn_Kp","trial_3","spent","KPPR1_JV463_spent","T24",6.4e+08,7.16e+08,8.85491302230785,100677703.589226,8.00293330093769,106.666666666667,2.02802872360024,169.467181467181,2.22908560644643
"436","spent_phn_Kp","trial_3","spent","KPPR1_JV466_spent","T24",5.6e+08,4.56e+08,8.65896484266444,35440090.2933387,7.54949481970059,175,2.24303804868629,154.001992159887,2.18752633887835
"437","spent_phn_Kp","trial_3","spent","KPPR1_JV467_spent","T24",5.2e+07,206800000,8.3155505344219,74510670.376799,7.87221847078767,10.8333333333333,1.03476210625921,54.7291467938527,1.73821867771294
"438","spent_phn_Kp","trial_3","spent","KPPR1_JV468_spent","T24",8.2e+08,5.32e+08,8.72591163229505,75524830.3539968,7.8780897584219,164,2.2148438480477,123.56462585034,2.09189415848075
"439","spent_phn_Kp","trial_4","control","KPPR1_fresh_lb","T0",5400000,3280000,6.51587384371168,875442.745129572,5.94222774803524,NA,NA,NA,NA
"440","spent_phn_Kp","trial_4","spent","KPPR1_self_spent","T0",5400000,3e+06,6.47712125471966,695701.085237043,5.84242268082221,NA,NA,NA,NA
"441","spent_phn_Kp","trial_4","spent","KPPR1_JV450_spent","T0",3600000,3280000,6.51587384371168,484148.737476408,5.68497880367303,NA,NA,NA,NA
"442","spent_phn_Kp","trial_4","spent","KPPR1_JV462_spent","T0",3400000,3080000,6.48855071650044,467332.857821917,5.66962631701635,NA,NA,NA,NA
"443","spent_phn_Kp","trial_4","spent","KPPR1_JV463_spent","T0",7400000,4800000,6.68124123737559,969535.971483266,5.98656392679985,NA,NA,NA,NA
"444","spent_phn_Kp","trial_4","spent","KPPR1_JV466_spent","T0",5600000,3400000,6.53147891704226,641872.261435249,5.80744860801657,NA,NA,NA,NA
"445","spent_phn_Kp","trial_4","spent","KPPR1_JV467_spent","T0",7400000,3960000,6.59769518592551,994786.409235671,5.99772984331053,NA,NA,NA,NA
"446","spent_phn_Kp","trial_4","spent","KPPR1_JV468_spent","T0",9800000,5120000,6.70926996097583,1261110.62163476,6.10075318352662,NA,NA,NA,NA
"447","spent_phn_Kp","trial_4","control","KPPR1_fresh_lb","T24",6e+09,4.52e+09,9.65513843481138,605309838.016862,8.78197773249791,1111.11111111111,3.04575749056068,1732.39589169001,3.23864714514642
"448","spent_phn_Kp","trial_4","spent","KPPR1_self_spent","T24",7.2e+07,146400000,8.16554107672237,51777987.6009101,7.71414516717255,13.3333333333333,1.1249387366083,69.1601731601732,1.8398560719705
"449","spent_phn_Kp","trial_4","spent","KPPR1_JV450_spent","T24",3400000,4040000,6.6063813651106,730479.294709987,5.86360791045425,0.944444444444444,-0.0248235837250322,1.40583333333333,0.1479338365415
"450","spent_phn_Kp","trial_4","spent","KPPR1_JV462_spent","T24",3.6e+08,5.4e+08,8.73239375982297,134461890.511773,8.12859921306967,105.882352941176,2.02482358372503,187.456807897984,2.27290121738408
"451","spent_phn_Kp","trial_4","spent","KPPR1_JV463_spent","T24",9e+08,7.16e+08,8.85491302230785,100677703.589226,8.00293330093769,121.621621621622,2.08501078970835,169.467181467181,2.22908560644643
"452","spent_phn_Kp","trial_4","spent","KPPR1_JV466_spent","T24",3.6e+08,4.56e+08,8.65896484266444,35440090.2933387,7.54949481970059,64.2857142857143,1.80811447376109,154.001992159887,2.18752633887835
"453","spent_phn_Kp","trial_4","spent","KPPR1_JV467_spent","T24",4.4e+08,206800000,8.3155505344219,74510670.376799,7.87221847078767,59.4594594594595,1.77422095675521,54.7291467938527,1.73821867771294
