Loc_ID,Pa14 gene locus,PA01 gene locus,Gene name,Gene description,z-score trial 1,z-score trial 2
PAMr_nr_mas_06_3_C03,PA14_33780,PA2388,NA,putative transmembrane sensor,-0.3478820342512788,0.019631295937194856
PAMr_nr_mas_06_3_C04,PA14_62190,PA4699,NA,conserved hypothetical protein,1.1522852424676968,0.7517733999103371
PAMr_nr_mas_06_3_C05,PA14_36220,PA2203,NA,putative amino acid permease,0.7340145823264944,1.0668242789032254
PAMr_nr_mas_06_3_C06,PA14_29690,PA2660,NA,conserved hypothetical protein,0.4080276343374658,-0.0660317460765723
PAMr_nr_mas_06_3_C07,PA14_44070,PA1580,gltA,citrate synthase,-1.0956249253716754,-0.3867276712697854
PAMr_nr_mas_06_3_C08,PA14_01470,PA0120,NA,putative transcriptional regulator,0.5441099860117474,0.8294379375480296
PAMr_nr_mas_06_3_C09,PA14_22990,PA3189,NA,putative permease of ABC sugar transporter,1.4789151349376628,0.3674558369130389
PAMr_nr_mas_06_3_C10,PA14_42760,PA1681,aroC,chorismate synthase,0.9434936602066548,-0.06958259856010385
PAMr_nr_mas_06_3_C11,PA14_54630,PA0746,NA,probable acyl-CoA dehydrogenase,0.12321132394800804,-0.24201151521289596
PAMr_nr_mas_06_3_C12,PA14_26010,PA2940,NA,acyl-CoA thiolase,0.19334248701667636,0.26590552026556263
PAMr_nr_mas_06_3_D01,PA14_00480,PA0039,NA,conserved hypothetical protein,0.9414585109503194,-0.2801238172517975
PAMr_nr_mas_06_3_D02,PA14_59130,NA,NA,conserved hypothetical protein,-0.14662803060356552,0.12790506652981
PAMr_nr_mas_06_3_D03,PA14_70470,PA5338,spoT,"guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",-0.8409415819816012,-0.5449742266651362
PAMr_nr_mas_06_3_D04,PA14_56360,PA4335,NA,conserved hypothetical protein,0.2158486038939877,-1.461555374573107
PAMr_nr_mas_06_3_D05,PA14_29930,PA2643,nuoH,NADH dehydrogenase I chain H,-1.332747952819549,-1.255888196607412
PAMr_nr_mas_06_3_D06,PA14_37360,PA2099,NA,putative short-chain dehydrogenase,-0.5028490578414577,-0.4000397744099377
PAMr_nr_mas_06_3_D07,PA14_09460,PA4212,phzC1,phenazine biosynthesis protein PhzC,-0.14662803060356552,0.5890964263045586
PAMr_nr_mas_06_3_D08,PA14_33370,PA2422,NA,hypothetical protein,-1.0098868205632485,0.21308891890867748
PAMr_nr_mas_06_3_D09,PA14_63450,NA,NA,Hypothetical protein,0.20784718957912138,0.34769748968197817
PAMr_nr_mas_06_3_D10,PA14_44370,PA1554,ccoN,cytochrome oxidase subunit (cbb3-type),-1.9254960621578185,-0.9850090849058707
PAMr_nr_mas_06_3_D11,PA14_21130,PA3317,NA,putative outer membrane lipoprotein,-0.4796247718042391,0.09753644251097021
PAMr_nr_mas_06_3_D12,PA14_58530,PA4510,NA,putative allophanate hydrolase subunit 1,0.590378328543617,1.060395956673095
PAMr_nr_mas_06_3_E01,PA14_30080,PA2632,NA,conserved hypothetical protein,0.5713361542655645,1.1899098292198365
PAMr_nr_mas_06_3_E02,PA14_03920,PA0300,spuD,polyamine transport protein,-0.8981929789981659,0.3087248086981249
PAMr_nr_mas_06_3_E03,NA,NA,NA,NA,-0.6582332488053002,-0.6415240435971576
PAMr_nr_mas_06_3_E04,PA14_64840,PA4907,NA,putative oxidoreductase,-0.03686167253620659,0.12297642661670806
PAMr_nr_mas_06_3_E05,PA14_27470,PA2831,NA,putative zinc carboxypeptidase,0.03624443127428407,0.049107606755766385
PAMr_nr_mas_06_3_E06,NA,NA,NA,NA,-0.42562573046544683,-0.43049048555543834
PAMr_nr_mas_06_3_E07,NA,PA0078,NA,NA,0.1694129990385598,0.319506776805399
PAMr_nr_mas_06_3_E08,PA14_14140,PA3855,NA,conserved hypothetical protein,-0.4564860150485766,0.507185955257245
PAMr_nr_mas_06_3_E09,NA,NA,NA,NA,0.28684173404915086,-0.31134888032287616
PAMr_nr_mas_06_3_E10,NA,NA,NA,NA,0.047792474422215105,-0.36442262078767546
PAMr_nr_mas_06_3_E11,PA14_42450,PA1708,popB,translocator protein PopB,0.10909066293841707,-0.0662853160910698
PAMr_nr_mas_06_3_E12,PA14_10910,PA4096,NA,putative major facilitator family transporter,0.46482799415650544,0.21065613789877088
PAMr_nr_mas_06_3_F01,PA14_63110,PA4773,NA,putative S-adenosylmethionine decarboxylase proenzyme,0.9390833366817887,1.1553346670322355
PAMr_nr_mas_06_3_F02,PA14_13490,PA3897,NA,putative membrane protein,0.32381786293141956,0.9810366464238224
PAMr_nr_mas_06_3_F03,PA14_46140,PA1416,NA,putative oxidoreductase,-0.21700907570260883,0.3300324205448637
PAMr_nr_mas_06_3_F04,PA14_08520,PA0666,NA,putative chaperone,2.2979509118512813,1.5732380171019238
PAMr_nr_mas_06_3_F05,PA14_21320,PA3301,NA,putative lysophospholipase,1.4040381349552742,1.5081781295677514
PAMr_nr_mas_06_3_F06,PA14_11910,PA4015,NA,NA,0.8970301338211679,0.37814392096881577
PAMr_nr_mas_06_3_F07,PA14_54390,PA0766,mucD,serine protease MucD precursor,-0.03785276244861798,0.4932031838833027
PAMr_nr_mas_06_3_F08,PA14_24940,PA3026,NA,putative oxidase,-0.3086435589417981,0.26880081922444404
PAMr_nr_mas_06_3_F09,PA14_41840,PA1756,cysH,3'-phosphoadenosine-5'-phosphosulfate reductase,-0.05373149966117453,-0.1435617537530496
PAMr_nr_mas_06_3_F10,PA14_47730,PA1275,cobD,cobalamin biosynthetic protein CobD,0.03663623811443758,0.5660590276740955
PAMr_nr_mas_06_3_F11,PA14_63250,PA4785,NA,putative acyl-CoA thiolase,-0.5131035550296719,0.2152776679476048
PAMr_nr_mas_06_3_F12,PA14_65640,PA4966,NA,conserved hypothetical protein,0.6154402464427955,0.6001263466808257
PAMr_nr_mas_06_3_G01,PA14_67470,PA5109,NA,conserved hypothetical protein,0.40248559068037804,0.2572121201836161
PAMr_nr_mas_06_3_G02,PA14_51510,PA0988,NA,hypothetical protein,0.4547553898927808,0.5927750813265559
PAMr_nr_mas_06_3_G03,PA14_14060,PA3860,NA,putative long-chain-fatty-acid-CoA ligase,0.7197978244367356,0.5727480198142944
PAMr_nr_mas_06_3_G04,PA14_33900,PA2378,NA,putative aldehyde dehydrogenase,1.2892200458126397,-0.056656385497077306
PAMr_nr_mas_06_3_G05,PA14_20690,PA3354,NA,conserved hypothetical protein,1.895943511698456,1.1682157588040094
PAMr_nr_mas_06_3_G06,PA14_07930,PA0608,NA,putative phosphoglycolate phosphatase,-0.22108975031943603,0.3465053677842665
PAMr_nr_mas_06_3_G07,PA14_60250,PA4546,pilS,kinase sensor protein of two component regulatory,0.8474661698260144,2.2946800126275977
PAMr_nr_mas_06_3_G08,PA14_49250,PA1174,napA,periplasmic nitrate reductase protein NapA,0.3056385364569898,0.30728590307973974
PAMr_nr_mas_06_3_G09,PA14_33600,PA2403,NA,putative iron-regulated membrane protein,1.0702308606371587,1.7279422378268794
PAMr_nr_mas_06_3_G10,PA14_21640,PA3277,NA,"putative oxidoreductase, short chain dehydrogenase/reductase",0.28156853652042796,-0.2699219259697167
PAMr_nr_mas_06_3_G11,PA14_08000,PA0615,NA,conserved hypothetical protein,0.8479826881097919,0.9988014168703472
PAMr_nr_mas_06_3_G12,PA14_30650,PA2586,gacA,response regulator GacA,1.3094092865170008,1.0152244359731386
PAMr_nr_mas_06_3_H01,PA14_61080,PA4616,NA,putative C4-dicarboxylate-binding protein,1.8115926964654998,2.824842110855131
PAMr_nr_mas_06_3_H02,PA14_48700,PA1207,kefB,glutathione-regulated potassium-efflux system protein KefB,1.0599191104819663,1.497541038344878
PAMr_nr_mas_06_3_H03,PA14_55080,NA,NA,hypothetical protein,0.9573828982967557,1.2919577675931333
PAMr_nr_mas_06_3_H04,PA14_12490,PA3970,NA,AMP nucleosidase,1.3406863896705559,0.2567288231142546
PAMr_nr_mas_06_3_H05,PA14_17550,PA3615,NA,putative lysine decarboxylase,0.85022044346082,0.7757488591528667
PAMr_nr_mas_06_3_H06,PA14_24780,PA3039,NA,putative ammonium transporter,1.090141137634569,8.288238222413459e-4
PAMr_nr_mas_06_3_H07,PA14_31580,PA2550,NA,putative acyl-CoA dehydrogenase,0.5261954703490651,-0.16977711741106324
PAMr_nr_mas_06_3_H08,NA,NA,NA,NA,0.6428933822169567,0.29095670479308444
PAMr_nr_mas_06_3_H09,PA14_25480,PA2984,NA,putative competence protein,0.9715791336414914,2.1693785107692793
PAMr_nr_mas_06_3_H10,PA14_05200,PA0397,NA,putative cation efflux system protein,0.7262958903401663,1.3295459719002736
PAMr_nr_mas_06_3_H11,PA14_41420,PA1791,NA,conserved hypothetical protein,0.6725290423436843,0.9134489184361761
PAMr_nr_mas_06_3_H12,PA14_57260,PA4406,lpxC,UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.6571075492129708,0.2283951905493324
PAMr_nr_mas_06_4_A01,PA14_49870,NA,NA,probable peptide deformylase,1.3621390947489156,1.1627284807348492
PAMr_nr_mas_06_4_A02,PA14_26420,PA2911,NA,putative TonB-dependent receptor,1.0089440767675268,1.4219961075305434
PAMr_nr_mas_06_4_A03,PA14_70980,PA5375,betT1,choline/carnitine/betaine transporter family protein,0.5724155554684971,0.8844616780737888
PAMr_nr_mas_06_4_A04,PA14_34050,PA2366,NA,conserved hypothetical protein,0.8110307828761144,1.1536435079260585
PAMr_nr_mas_06_4_A05,PA14_43200,PA1647,NA,putative sulfate transporter,0.1684539212502653,0.28927349984056705
PAMr_nr_mas_06_4_A06,PA14_63850,PA4829,lpd3,dihydrolipoamide dehydrogenase 3,1.2949950231518335,-0.1471538825904501
PAMr_nr_mas_06_4_A07,PA14_47800,PA1271,NA,putative tonB-dependent receptor,0.4179910106443413,0.5572840361522121
PAMr_nr_mas_06_4_A08,PA14_10850,PA4100,NA,putative dehydrogenase,0.35908905492753923,0.8207787445850846
PAMr_nr_mas_06_4_A09,PA14_48710,PA1206,NA,conserved hypothetical protein,0.54609733838848,-0.43263257544051537
PAMr_nr_mas_06_4_A10,PA14_31690,PA2542,NA,conserved hypothetical protein,-0.02775097313738027,-0.3102969349540011
PAMr_nr_mas_06_4_A11,PA14_40110,PA1887,NA,hypothetical protein,-0.3810830388538928,0.6196141267808868
PAMr_nr_mas_06_4_A12,PA14_26980,PA2869,NA,conserved hypothetical protein,-0.947258775621194,0.14045673707916762
PAMr_nr_mas_06_4_B01,PA14_55060,PA0987,NA,conserved hypothetical protein,0.001669396405930003,1.0717484920586386
PAMr_nr_mas_06_4_B02,PA14_73100,PA5543,NA,conserved hypothetical protein,0.6864997517447798,0.563289217236223
PAMr_nr_mas_06_4_B03,PA14_58260,PA4490,NA,conserved hypothetical protein,1.535496208571249,0.7259095111268632
PAMr_nr_mas_06_4_B04,PA14_26130,PA2932,morB,morphinone reductase,1.6975846092049764,0.7204992334638666
PAMr_nr_mas_06_4_B05,PA14_58010,PA4469,NA,conserved hypothetical protein,1.5070368357646875,0.31160169459362963
PAMr_nr_mas_06_4_B06,PA14_27960,PA2796,tal,transaldolase,0.7780398889903821,0.021133220104028936
PAMr_nr_mas_06_4_B07,NA,NA,NA,NA,1.0467553767486981,-0.5706217621289101
PAMr_nr_mas_06_4_B09,PA14_69370,PA5253,algP,alginate regulatory protein AlgP,1.3562667473430428,-0.531915325674093
PAMr_nr_mas_06_4_B10,PA14_49680,PA1138,NA,probable transcriptional regulator,0.9161336783055971,0.05135049432087377
PAMr_nr_mas_06_4_B11,PA14_38050,PA2046,NA,conserved hypothetical protein,-0.6350825157306451,-0.4008393410513591
PAMr_nr_mas_06_4_B12,PA14_22770,PA3203,NA,conserved hypothetical protein,0.19467984737952934,1.6453403704926783
PAMr_nr_mas_06_4_C01,PA14_71100,PA5383,NA,putative membrane protein,0.9837218576743616,1.8969731696639998
PAMr_nr_mas_06_4_C02,PA14_47160,PA1320,cyoD,cytochrome o ubiquinol oxidase subunit IV,1.1422716834450495,1.569860868318143
PAMr_nr_mas_06_4_C03,PA14_59140,NA,NA,conserved hypothetical protein,0.5242018119199393,0.9996667891320558
PAMr_nr_mas_06_4_C04,NA,NA,NA,NA,2.070540802622802,1.2987888577780315
PAMr_nr_mas_06_4_C05,PA14_34230,PA2353,NA,putative ATPase,2.261074552310169,0.07448320587716149
PAMr_nr_mas_06_4_C06,PA14_26940,PA2872,NA,conserved hypothetical protein,2.286458840778471,1.1303467444466737
PAMr_nr_mas_06_4_C07,PA14_53730,PA0815,NA,probable transcriptional regulator,1.109988520106887,0.46046295543580495
PAMr_nr_mas_06_4_C08,PA14_61090,PA4617,NA,putative nucleotide methyltransferase,1.2282601354759946,0.35055771841583394
PAMr_nr_mas_06_4_C09,PA14_32540,PA2481,NA,hypothetical protein,0.6845563236982539,0.040877265640869916
PAMr_nr_mas_06_4_C10,PA14_32580,PA2479,NA,probable two-component response regulator,0.2979386477632336,0.7423390098539967
PAMr_nr_mas_06_4_C11,PA14_72620,PA5503,NA,putative ATP-binding component of ABC transporter,0.7576379256843095,1.6979872684568926
PAMr_nr_mas_06_4_C12,PA14_03800,PA0291,oprE,anaerobically-induced outer membrane porin OprE precursor,0.42167714421247354,0.6670645208033421
PAMr_nr_mas_06_4_D01,PA14_27780,PA2811,NA,"putative ABC transporter, permease protein",0.7101261003710736,0.8238884586700859
PAMr_nr_mas_06_4_D02,PA14_01440,PA0118,NA,putative 2-hydroxychromene-2-carboxylate isomerase,-0.5439678487279017,1.5179974426101082
PAMr_nr_mas_06_4_D03,PA14_01350,PA0111,NA,conserved hypothetical protein,0.34418361056859853,1.22326163344452
PAMr_nr_mas_06_4_D04,PA14_64870,PA4910,NA,"putative branched-chain amino acid ABC transporter, ATP-binding protein",0.5173097567720355,0.7674679658584581
PAMr_nr_mas_06_4_D05,PA14_30570,PA2592,NA,putative periplasmic spermidine/putrescine-binding protein,1.7485104369108218,1.2633158027285918
PAMr_nr_mas_06_4_D06,PA14_41010,PA1819,NA,putative amino acid permease,1.093784521028444,0.4660869235035314
PAMr_nr_mas_06_4_D07,PA14_43490,PA1626,NA,putative cyanate MFS transporter,1.2073202515030015,-0.9852998736865649
PAMr_nr_mas_06_4_D08,PA14_67930,PA5143,hisB,imidazoleglycerol-phosphate dehydratase,1.3215556312299988,0.4567110229903876
PAMr_nr_mas_06_4_D09,PA14_51880,PA0958,oprD,"Basic amino acid, basic peptide and imipenem outer membrane porin OprD precursor",0.93857425392881,0.5969111590256289
PAMr_nr_mas_06_4_D10,PA14_64060,PA4844,NA,putative chemotaxis transducer,1.050423998295328,1.211114763789604
PAMr_nr_mas_06_4_D11,PA14_60020,NA,NA,Conserved hypothetical protein,0.6215116549739829,0.7256841699629378
PAMr_nr_mas_06_4_D12,PA14_05480,PA0421,NA,putative monoamine oxidase,0.5390484325076698,0.9838561514382134
PAMr_nr_mas_06_4_E01,PA14_21400,PA3297,hrpA,putative ATP-dependent helicase,0.16538388815248425,1.5690659979990875
PAMr_nr_mas_06_4_E02,PA14_56700,PA4360,NA,conserved hypothetical protein,0.13845691676024902,0.9992341169516119
PAMr_nr_mas_06_4_E03,PA14_42520,PA1701,NA,conserved hypothetical protein,0.03800736967745949,1.015008604373778
PAMr_nr_mas_06_4_E04,PA14_24240,PA3086,NA,hypothetical,1.2855276960879012,1.0089624993074524
PAMr_nr_mas_06_4_E05,PA14_71840,PA5441,NA,conserved hypothetical protein,0.5953987159355066,1.0753858067096995
PAMr_nr_mas_06_4_E06,PA14_36300,PA2196,NA,"putative transcriptional regulator, TetR family",0.08153183525211352,0.9988014168703472
PAMr_nr_mas_06_4_E07,PA14_71250,PA5397,NA,conserved hypothetical protein,-0.10321216543798739,-1.1026378845429168
PAMr_nr_mas_06_4_E08,PA14_64440,PA4872,NA,carboxyphosphonoenolpyruvate phosphonomutase,1.2797440063698824,0.04237444236226528
PAMr_nr_mas_06_4_E09,PA14_34050,PA2366,NA,conserved hypothetical protein,0.9970181791725816,0.7189204137541848
PAMr_nr_mas_06_4_E10,PA14_35830,NA,tnpT,Cointegrate resolution protein T,1.0487567085905354,1.2416494783117609
PAMr_nr_mas_06_4_E11,NA,NA,NA,NA,0.1811019751805029,0.12790506652981
PAMr_nr_mas_06_4_E12,PA14_37340,PA2108,NA,glyoxylate carboligase,-0.0020745398277467373,-0.11463832755846091
PAMr_nr_mas_06_4_F01,PA14_07010,PA0539,NA,putative membrane protein,0.6309642240757883,1.4977418943355598
PAMr_nr_mas_06_4_F02,PA14_40050,PA1892,NA,hypothetical protein,-0.24829385977527857,1.8355648397863429
PAMr_nr_mas_06_4_F03,PA14_25920,PA2948,cobM,precorrin-3 methylase,0.3084532129058727,0.9855906427743787
PAMr_nr_mas_06_4_F04,PA14_72750,PA5513,NA,putative hydrolase,0.1220519179191922,0.9484179064861917
PAMr_nr_mas_06_4_F05,PA14_66050,PA4995,NA,putative acyl-CoA dehydrogenase,0.06536735157851724,1.2724613063080898
PAMr_nr_mas_06_4_F06,PA14_45580,PA1459,NA,putative chemotaxis methylesterase,-0.5259452569112057,0.3836001521893306
PAMr_nr_mas_06_4_F07,PA14_28070,PA2786,NA,conserved hypothetical protein,0.9946639195081393,-0.4280814515398113
PAMr_nr_mas_06_4_F08,PA14_40290,PA1871,lasA,staphylolytic protease preproenzyme LasA,0.6234746787591214,0.9773478128988697
PAMr_nr_mas_06_4_F09,PA14_67640,PA5122,NA,conserved hypothetical protein,0.5138608920734606,0.8216673813905172
PAMr_nr_mas_06_4_F10,PA14_30050,PA2634,NA,putative isocitrate lyase,0.5104101331884526,1.0520299203977168
PAMr_nr_mas_06_4_F11,PA14_51150,PA1019,mucK,"cis,cis-muconate transporter MucK",-0.19928891612173544,0.7650041066439964
PAMr_nr_mas_06_4_F12,PA14_49610,PA1144,NA,probable MFS transporter,-1.463451378921137,0.4261485517524964
PAMr_nr_mas_06_4_G01,NA,NA,NA,NA,0.5374206382535621,3.2929969300593602
PAMr_nr_mas_06_4_G02,PA14_42080,PA1737,NA,putative 3-hydroxyacyl-CoA dehydrogenase,-0.93810119567812,2.3495682704211625
PAMr_nr_mas_06_4_G03,PA14_64910,PA4914,NA,"putative transcriptional regulator, LysR family",-0.3343596562477027,1.3710196824956593
PAMr_nr_mas_06_4_G04,PA14_39750,PA1916,NA,putative amino acid permease,-0.4446312672172079,1.6557459058944102
PAMr_nr_mas_06_4_G05,PA14_26260,PA2922,NA,putative hydrolase,-0.03131445625776617,0.8049858262156044
PAMr_nr_mas_06_4_G06,PA14_47550,PA1287,NA,putative glutathione peroxidase,0.17612244749642433,0.4763853051808181
PAMr_nr_mas_06_4_G07,PA14_56030,PA4311,NA,putative glycosyl transferase,0.809471958582306,-0.3525039161655416
PAMr_nr_mas_06_4_G08,PA14_42860,PA1673,NA,putative hemerythrin,0.7129412287235927,1.2138392505797213
PAMr_nr_mas_06_4_G09,PA14_72430,PA5488,NA,putative hydrolase,0.7111819213207612,0.06852110425978396
PAMr_nr_mas_06_4_G10,PA14_36730,PA2152,NA,putative trehalose synthase,0.4894834129240972,0.9975031491855361
PAMr_nr_mas_06_4_G11,PA14_67630,PA5121,NA,putative small-conductance mechanosensitive channel,-0.5276594686363709,1.3173838349064035
PAMr_nr_mas_06_4_G12,PA14_25470,PA2985,NA,conserved hypothetical protein,1.3936290016913726,0.9431841617882248
PAMr_nr_mas_06_4_H01,PA14_51070,PA1025,NA,probable porin,0.4179910106443413,1.2125819325957117
PAMr_nr_mas_06_4_H02,PA14_59150,NA,ssb,Single-stranded DNA-binding protein,0.1711389702170578,0.6958725111167648
PAMr_nr_mas_06_4_H03,PA14_69260,PA5245,NA,putative enhancing lycopene biosynthesis protein 2,-0.724441474420216,0.7949569506798072
PAMr_nr_mas_06_4_H04,PA14_28350,PA2764,NA,conserved hypothetical protein,0.692326431701489,1.0815860906899424
PAMr_nr_mas_06_4_H05,PA14_60190,PA4542,clpB,clpB protein,-0.3295817772191861,0.8943577664831633
PAMr_nr_mas_06_4_H06,PA14_29130,PA2707,NA,"putative ATPase, AAA family",0.029972196669056067,0.5992078788276315
PAMr_nr_mas_06_4_H07,PA14_19710,PA3429,NA,"putative hydrolase, alpha/beta fold family",-0.06865435004583162,0.2104128112797735
PAMr_nr_mas_06_4_H08,PA14_50060,PA1107,NA,hypothetical protein,-1.0785238146287528,0.04835981093693975
PAMr_nr_mas_06_4_H09,PA14_26500,PA2905,cobH,precorrin isomerase CobH,0.11238187185935815,-0.06958259856010385
PAMr_nr_mas_06_4_H10,PA14_17530,PA3617,recA,RecA protein,-0.2908698144534876,0.9884082353028655
PAMr_nr_mas_06_4_H11,PA14_31890,PA2527,NA,putative RND efflux transporter,-0.7437087657510933,1.2664349886043698
PAMr_nr_mas_06_4_H12,PA14_37140,PA2121,NA,"putative transcriptional regulator, LysR family",-0.47154837022894935,0.7985244906099283
PAMr_nr_mas_07_1_A01,PA14_09210,PA4231,pchA,salicylate biosynthesis isochorismate synthase,0.5880460700948094,1.0704642630579648
PAMr_nr_mas_07_1_A02,PA14_23210,PA3172,NA,putative phosphoglycolate phosphatase,2.0880899478610577,1.0007483475406127
PAMr_nr_mas_07_1_A03,PA14_54980,NA,NA,probable ABC-type transporter protein,0.7924730133200496,0.8882019159080989
PAMr_nr_mas_07_1_A05,PA14_41520,PA1782,NA,putative serine/threonine-protein kinase,0.4838303498343315,1.3611877373810486
PAMr_nr_mas_07_1_A06,PA14_61880,PA4678,rimI,peptide n-acetyltransferase RimI,0.8150126887777797,0.27892453884493895
PAMr_nr_mas_07_1_A07,PA14_68280,PA5168,NA,probable dicarboxylate transporter,0.025460157346480394,1.3256317574100724
PAMr_nr_mas_07_1_A08,PA14_03270,NA,NA,Hypothetical protein,0.6567525866701918,1.1050524659729817
PAMr_nr_mas_07_1_A09,PA14_32840,NA,NA,hypothetical protein,0.24149863742259814,1.1875963291706555
PAMr_nr_mas_07_1_A10,PA14_01500,PA0123,NA,putative transcriptional regulator,0.031736895617411956,0.8998492935169106
PAMr_nr_mas_07_1_A11,PA14_51000,PA1031,NA,conserved hypothetical protein,2.0291634035027726,1.9230391649503313
PAMr_nr_mas_07_1_A12,PA14_07140,PA0549,NA,hypothetical protein,-0.7379445318727769,1.1764382713818509
PAMr_nr_mas_07_1_B01,PA14_67520,PA5113,NA,conserved hypothetical protein,1.2071576539204347,0.9303004930247892
PAMr_nr_mas_07_1_B02,PA14_54810,PA0732,NA,hypothetical protein,1.0952743873327069,0.891500395307965
PAMr_nr_mas_07_1_B03,PA14_09350,PA4220,NA,conserved hypothetical protein,1.3702244254338447,1.8231389085984195
PAMr_nr_mas_07_1_B04,PA14_59480,NA,NA,Conserved hypothetical protein,1.4235481748312582,0.7310902703658774
PAMr_nr_mas_07_1_B05,PA14_57540,PA4429,NA,putative cytochrome c1 precursor,-1.7364257751954222,-0.3477423557219371
PAMr_nr_mas_07_1_B06,PA14_27460,PA2832,tpm,thiopurine methyltransferase,0.8372993380829508,1.3849236568322378
PAMr_nr_mas_07_1_B07,PA14_39420,PA1942,NA,hypothetical protein,1.2089459959389823,1.2171909472068543
PAMr_nr_mas_07_1_B08,PA14_63160,PA4777,pmrB,two-component sensor,0.7013206857971968,0.9265836541478473
PAMr_nr_mas_07_1_B09,PA14_26890,PA2876,pyrF,orotidine-5'-phosphate decarboxylase,0.3923124634518373,4.194037376237847
PAMr_nr_mas_07_1_B10,PA14_45790,PA1444,fliN,flagellar motor switch protein FliN,-0.2462443378081714,-0.15100472717706157
PAMr_nr_mas_07_1_B11,PA14_32390,PA2494,mexF,RND multidrug efflux transporter MexF,-0.32895884338322107,1.3898240713820396
PAMr_nr_mas_07_1_B12,PA14_02070,PA0166,NA,putative xanthine/uracil permease,-0.829014011811264,2.3238675457795908
PAMr_nr_mas_07_1_C01,PA14_60760,PA4591,NA,conserved hypothetical protein,1.0277108619952446,0.39710302521979324
PAMr_nr_mas_07_1_C02,PA14_46920,PA1341,NA,putative permease of ABC transporter,0.39323797415315026,0.6097626764959057
PAMr_nr_mas_07_1_C03,PA14_00790,PA0067,prlC,oligopeptidase A,-0.7332926620313468,0.19165011431160117
PAMr_nr_mas_07_1_C04,NA,NA,NA,NA,0.6942674581967416,0.853359085934366
PAMr_nr_mas_07_1_C05,PA14_39250,PA1953,NA,putative double-glycine peptidase,1.423862356973869,0.8998492935169106
PAMr_nr_mas_07_1_C06,PA14_56300,PA4333,NA,putative fumarase,0.7590350437347413,1.0354816717633644
PAMr_nr_mas_07_1_C07,PA14_65430,PA4953,motB,chemotaxis protein MotB,-0.41867141296129506,0.3752954294128037
PAMr_nr_mas_07_1_C08,PA14_04610,PA0352,NA,putative xanthine/uracil permease family protein,1.891278844796494,1.7610479903734195
PAMr_nr_mas_07_1_C09,PA14_65580,PA4962,NA,putative membrane-bound metal-dependent hydrolase,-1.4104486560476432,1.2680979617251522
PAMr_nr_mas_07_1_C10,PA14_27020,PA2866,mttC,secretion protein MttC,0.696560625770706,1.630587928180613
PAMr_nr_mas_07_1_C11,PA14_15770,PA3762,NA,conserved hypothetical protein,0.4367677225663207,0.8405231454283055
PAMr_nr_mas_07_1_D01,PA14_49900,PA1119,NA,probable outer membrane protein precursor,0.6526690754086201,1.0481651520474315
PAMr_nr_mas_07_1_D02,PA14_03880,PA0298,spuB,glutamine synthetase,0.7308580816388168,0.6872657568379953
PAMr_nr_mas_07_1_D03,PA14_26070,PA2936,NA,putative cytochrome b561,0.9671884874204245,1.8093478855725593
PAMr_nr_mas_07_1_D04,PA14_72390,PA5484,NA,putative two-component sensor,0.5325347236011607,0.8434023023205398
PAMr_nr_mas_07_1_D05,PA14_69710,PA5280,sss,site-specific recombinase,1.021517318593,0.3137585498621959
PAMr_nr_mas_07_1_D06,PA14_73190,PA5550,glmR,GlmR transcriptional regulator,-0.7012662590240196,1.2316259917939563
PAMr_nr_mas_07_1_D07,PA14_50050,PA1108,NA,probable MFS transporter,0.3798974488510823,0.47474798314895666
PAMr_nr_mas_07_1_D08,PA14_01100,PA0090,NA,putative ClpA/B-type chaperone,1.6178246915707664,1.5463725207524577
PAMr_nr_mas_07_1_D09,PA14_05840,PA0447,gcdH,glutaryl-CoA dehydrogenase,-0.08361272824049099,0.36793122455106386
PAMr_nr_mas_07_1_D10,PA14_59250,NA,pilN2,Type IV B pilus protein,0.5846358266137249,1.2687214704067225
PAMr_nr_mas_07_1_D11,PA14_05060,PA0388,NA,conserved hypothetical protein,-0.03864574695560214,2.0896760977602913
PAMr_nr_mas_07_1_D12,PA14_31460,PA2558,NA,putative transport protein,-0.2663585396103463,1.7550584712165176
PAMr_nr_mas_07_1_E01,PA14_27310,PA2844,NA,conserved hypothetical protein,0.7874338819987795,0.37933043565865837
PAMr_nr_mas_07_1_E02,PA14_09320,PA4222,NA,putative ATP-binding component of ABC transporter,0.4231509923277615,1.9744951962101294
PAMr_nr_mas_07_1_E03,PA14_45450,PA1468,NA,hypothetical protein,0.9621185416237706,0.8214452332218513
PAMr_nr_mas_07_1_E04,PA14_57880,PA4456,NA,putative toluene tolerance ABC efflux transporter,1.112134894099998,0.6335646741275318
PAMr_nr_mas_07_1_E05,PA14_50360,PA1086,flgK,flagellar hook-associated protein 1 FlgK,1.772482060533211,2.3108912103558805
PAMr_nr_mas_07_1_E06,PA14_20180,PA3394,nosF,"ATP/GTP binding protein NosF""",0.015640183344933126,0.42968210333129125
PAMr_nr_mas_07_1_E07,PA14_13670,PA3884,NA,hypothetical protein,-0.9495502576432616,0.8648463321445174
PAMr_nr_mas_07_1_E08,PA14_26620,PA2894,NA,conserved hypothetical protein,0.3982333775035056,0.6897583212090214
PAMr_nr_mas_07_1_E09,PA14_32790,NA,NA,hypothetical protein,-0.3094714696672909,-0.017774730171840124
