"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"973",12.25,"KPPR1",1.719,"Mouse_Pa","trial_3",1.6476,0.0967085360885013
"974",12.25,"145.1",4.362,"Mouse_Pa","trial_3",4.43033333333333,0.0643747707655034
"975",12.25,"191.1",3.386,"Mouse_Pa","trial_3",3.88066666666667,0.248463500561171
"976",12.25,"193.1",3.476,"Mouse_Pa","trial_3",3.662,0.148264403459945
"977",12.5,"KPPR1",1.757,"Mouse_Pa","trial_3",1.67986666666667,0.0995250084229451
"978",12.5,"145.1",4.362,"Mouse_Pa","trial_3",4.42866666666667,0.0651724208883209
"979",12.5,"191.1",3.476,"Mouse_Pa","trial_3",3.927,0.226958880269826
"980",12.5,"193.1",3.576,"Mouse_Pa","trial_3",3.728,0.122769431591636
"981",12.75,"KPPR1",1.798,"Mouse_Pa","trial_3",1.7112,0.100496017452482
"982",12.75,"145.1",4.365,"Mouse_Pa","trial_3",4.424,0.0595007002759912
"983",12.75,"191.1",3.57,"Mouse_Pa","trial_3",3.97233333333333,0.202728334915911
"984",12.75,"193.1",3.662,"Mouse_Pa","trial_3",3.79533333333333,0.103886690410487
"985",13,"KPPR1",1.837,"Mouse_Pa","trial_3",1.74026666666667,0.102390357928984
"986",13,"145.1",4.358,"Mouse_Pa","trial_3",4.43166666666667,0.0620546354253877
"987",13,"191.1",3.657,"Mouse_Pa","trial_3",4.013,0.180325631382045
"988",13,"193.1",3.738,"Mouse_Pa","trial_3",3.85033333333333,0.0849986928004061
"989",13.25,"KPPR1",1.875,"Mouse_Pa","trial_3",1.7674,0.103296650939119
"990",13.25,"145.1",4.36,"Mouse_Pa","trial_3",4.43166666666667,0.0559831323803081
"991",13.25,"191.1",3.74,"Mouse_Pa","trial_3",4.05466666666667,0.159856532900946
"992",13.25,"193.1",3.809,"Mouse_Pa","trial_3",3.904,0.0706139740655723
"993",13.5,"KPPR1",1.916,"Mouse_Pa","trial_3",1.79346666666667,0.104581791489299
"994",13.5,"145.1",4.357,"Mouse_Pa","trial_3",4.444,0.0599694366601299
"995",13.5,"191.1",3.805,"Mouse_Pa","trial_3",4.088,0.143917800613174
"996",13.5,"193.1",3.874,"Mouse_Pa","trial_3",3.95466666666667,0.0554867351515457
"997",13.75,"KPPR1",1.956,"Mouse_Pa","trial_3",1.81853333333333,0.105497229332459
"998",13.75,"145.1",4.368,"Mouse_Pa","trial_3",4.44233333333333,0.0586126645397088
"999",13.75,"191.1",3.877,"Mouse_Pa","trial_3",4.12366666666667,0.127355582698382
"1000",13.75,"193.1",3.936,"Mouse_Pa","trial_3",3.999,0.0425323406362735
"1001",14,"KPPR1",1.989,"Mouse_Pa","trial_3",1.84353333333333,0.106105556906079
"1002",14,"145.1",4.379,"Mouse_Pa","trial_3",4.445,0.0466047207909243
"1003",14,"191.1",3.934,"Mouse_Pa","trial_3",4.15133333333333,0.112003472168401
"1004",14,"193.1",3.992,"Mouse_Pa","trial_3",4.04066666666667,0.0305523230613394
"1005",14.25,"KPPR1",2.017,"Mouse_Pa","trial_3",1.86613333333333,0.106759581555794
"1006",14.25,"145.1",4.368,"Mouse_Pa","trial_3",4.45533333333333,0.0546788604286681
"1007",14.25,"191.1",3.996,"Mouse_Pa","trial_3",4.18,0.097139075556647
"1008",14.25,"193.1",4.043,"Mouse_Pa","trial_3",4.082,0.0219620885467054
"1009",14.5,"KPPR1",2.053,"Mouse_Pa","trial_3",1.88613333333333,0.107358760667509
"1010",14.5,"145.1",4.394,"Mouse_Pa","trial_3",4.45933333333333,0.0381109491412171
"1011",14.5,"191.1",4.045,"Mouse_Pa","trial_3",4.20666666666667,0.0871671446768284
"1012",14.5,"193.1",4.091,"Mouse_Pa","trial_3",4.11533333333333,0.0124409717376809
"1013",14.75,"KPPR1",2.077,"Mouse_Pa","trial_3",1.90346666666667,0.108208831021831
"1014",14.75,"145.1",4.391,"Mouse_Pa","trial_3",4.46833333333333,0.049670022258009
"1015",14.75,"191.1",4.089,"Mouse_Pa","trial_3",4.227,0.0769502003462846
"1016",14.75,"193.1",4.132,"Mouse_Pa","trial_3",4.152,0.0100000000000001
"1017",15,"KPPR1",2.103,"Mouse_Pa","trial_3",1.92106666666667,0.109907080523533
"1018",15,"145.1",4.407,"Mouse_Pa","trial_3",4.46733333333333,0.0488273602717893
"1019",15,"191.1",4.132,"Mouse_Pa","trial_3",4.25233333333333,0.0689983896752512
"1020",15,"193.1",4.171,"Mouse_Pa","trial_3",4.19266666666667,0.0108371788046725
"1021",15.25,"KPPR1",2.126,"Mouse_Pa","trial_3",1.93573333333333,0.110541070439761
"1022",15.25,"145.1",4.406,"Mouse_Pa","trial_3",4.454,0.0411987054812809
"1023",15.25,"191.1",4.175,"Mouse_Pa","trial_3",4.27233333333333,0.0604133907157824
"1024",15.25,"193.1",4.217,"Mouse_Pa","trial_3",4.23466666666667,0.00938675189355254
"1025",15.5,"KPPR1",2.145,"Mouse_Pa","trial_3",1.949,0.111181062107845
"1026",15.5,"145.1",4.39,"Mouse_Pa","trial_3",4.434,0.0391066916694998
"1027",15.5,"191.1",4.207,"Mouse_Pa","trial_3",4.30166666666667,0.0542750198321269
"1028",15.5,"193.1",4.227,"Mouse_Pa","trial_3",4.25866666666667,0.0161486153517191
"1029",15.75,"KPPR1",2.161,"Mouse_Pa","trial_3",1.96173333333333,0.112282613956148
"1030",15.75,"145.1",4.381,"Mouse_Pa","trial_3",4.41166666666667,0.0337111916793881
"1031",15.75,"191.1",4.248,"Mouse_Pa","trial_3",4.33166666666667,0.0456155431599557
"1032",15.75,"193.1",4.252,"Mouse_Pa","trial_3",4.289,0.0188767935130238
"1033",16,"KPPR1",2.178,"Mouse_Pa","trial_3",1.9744,0.112773890933099
"1034",16,"145.1",4.393,"Mouse_Pa","trial_3",4.39966666666667,0.0216204635575756
"1035",16,"191.1",4.276,"Mouse_Pa","trial_3",4.352,0.0404474968323133
"1036",16,"193.1",4.284,"Mouse_Pa","trial_3",4.316,0.0170098010962307
"1037",16.25,"KPPR1",2.192,"Mouse_Pa","trial_3",1.98553333333333,0.113421458735053
"1038",16.25,"145.1",4.442,"Mouse_Pa","trial_3",4.40666666666667,0.0199360087390742
"1039",16.25,"191.1",4.306,"Mouse_Pa","trial_3",4.36933333333333,0.033908373269412
"1040",16.25,"193.1",4.312,"Mouse_Pa","trial_3",4.34466666666667,0.0175245859041264
"1041",16.5,"KPPR1",2.206,"Mouse_Pa","trial_3",1.99486666666667,0.114204781263711
"1042",16.5,"145.1",4.423,"Mouse_Pa","trial_3",4.371,0.0272274371422161
"1043",16.5,"191.1",4.34,"Mouse_Pa","trial_3",4.38466666666667,0.0269093127208985
"1044",16.5,"193.1",4.338,"Mouse_Pa","trial_3",4.365,0.0135030860670193
"1045",16.75,"KPPR1",2.218,"Mouse_Pa","trial_3",2.00606666666667,0.115054788880969
"1046",16.75,"145.1",4.427,"Mouse_Pa","trial_3",4.37366666666667,0.0284155669386419
"1047",16.75,"191.1",4.36,"Mouse_Pa","trial_3",4.395,0.0228691932520584
"1048",16.75,"193.1",4.364,"Mouse_Pa","trial_3",4.38533333333333,0.0110503896361672
"1049",17,"KPPR1",2.227,"Mouse_Pa","trial_3",2.01186666666667,0.115527604067544
"1050",17,"145.1",4.447,"Mouse_Pa","trial_3",4.363,0.0438786204584115
"1051",17,"191.1",4.385,"Mouse_Pa","trial_3",4.412,0.0195533458347501
"1052",17,"193.1",4.388,"Mouse_Pa","trial_3",4.40066666666667,0.010268614533833
"1053",17.25,"KPPR1",2.24,"Mouse_Pa","trial_3",2.01933333333333,0.116695520241543
"1054",17.25,"145.1",4.48,"Mouse_Pa","trial_3",4.382,0.0613704597777574
"1055",17.25,"191.1",4.403,"Mouse_Pa","trial_3",4.42166666666667,0.0167066187815223
"1056",17.25,"193.1",4.411,"Mouse_Pa","trial_3",4.41666666666667,0.00993870101058383
"1057",17.5,"KPPR1",2.254,"Mouse_Pa","trial_3",2.02513333333333,0.117371160028131
"1058",17.5,"145.1",4.487,"Mouse_Pa","trial_3",4.38266666666667,0.0734264560253623
"1059",17.5,"191.1",4.426,"Mouse_Pa","trial_3",4.43366666666667,0.0157726908857615
"1060",17.5,"193.1",4.43,"Mouse_Pa","trial_3",4.42866666666667,0.00868587614719673
"1061",17.75,"KPPR1",2.271,"Mouse_Pa","trial_3",2.03233333333333,0.117860719522448
"1062",17.75,"145.1",4.492,"Mouse_Pa","trial_3",4.38466666666667,0.0792492551664962
"1063",17.75,"191.1",4.451,"Mouse_Pa","trial_3",4.44766666666667,0.0145296631451355
"1064",17.75,"193.1",4.45,"Mouse_Pa","trial_3",4.43833333333333,0.00973538791100696
"1065",18,"KPPR1",2.281,"Mouse_Pa","trial_3",2.03786666666667,0.118866626605767
"1066",18,"145.1",4.511,"Mouse_Pa","trial_3",4.39066666666667,0.088536872419223
"1067",18,"191.1",4.465,"Mouse_Pa","trial_3",4.457,0.0149777612924406
"1068",18,"193.1",4.463,"Mouse_Pa","trial_3",4.443,0.0118462370959447
"1069",18.25,"KPPR1",2.28,"Mouse_Pa","trial_3",2.04153333333333,0.119614494529665
"1070",18.25,"145.1",4.513,"Mouse_Pa","trial_3",4.38266666666667,0.0864914896263081
"1071",18.25,"191.1",4.485,"Mouse_Pa","trial_3",4.46733333333333,0.0152351931760353
"1072",18.25,"193.1",4.484,"Mouse_Pa","trial_3",4.45566666666667,0.0154092324417683
"1073",18.5,"KPPR1",2.291,"Mouse_Pa","trial_3",2.04793333333333,0.120416082878796
"1074",18.5,"145.1",4.503,"Mouse_Pa","trial_3",4.385,0.0841803619220856
"1075",18.5,"191.1",4.505,"Mouse_Pa","trial_3",4.47766666666667,0.0175245859041264
"1076",18.5,"193.1",4.501,"Mouse_Pa","trial_3",4.46466666666667,0.0188178402350301
"1077",18.75,"KPPR1",2.302,"Mouse_Pa","trial_3",2.0482,0.120135962658188
"1078",18.75,"145.1",4.494,"Mouse_Pa","trial_3",4.40166666666667,0.0859153329996713
"1079",18.75,"191.1",4.522,"Mouse_Pa","trial_3",4.48766666666667,0.0205291121202173
"1080",18.75,"193.1",4.516,"Mouse_Pa","trial_3",4.47533333333333,0.0207310824072882
"1081",19,"KPPR1",2.307,"Mouse_Pa","trial_3",2.0538,0.121246942033113
"1082",19,"145.1",4.518,"Mouse_Pa","trial_3",4.417,0.0869041617722266
"1083",19,"191.1",4.542,"Mouse_Pa","trial_3",4.498,0.0234378611083293
"1084",19,"193.1",4.531,"Mouse_Pa","trial_3",4.48133333333333,0.0250355303075005
"1085",19.25,"KPPR1",2.314,"Mouse_Pa","trial_3",2.05686666666667,0.121379878565745
"1086",19.25,"145.1",4.528,"Mouse_Pa","trial_3",4.431,0.0945110222848812
"1087",19.25,"191.1",4.557,"Mouse_Pa","trial_3",4.50866666666667,0.0255755960069579
"1088",19.25,"193.1",4.543,"Mouse_Pa","trial_3",4.485,0.029051678092668
"1089",19.5,"KPPR1",2.309,"Mouse_Pa","trial_3",2.05626666666667,0.121362874478101
"1090",19.5,"145.1",4.537,"Mouse_Pa","trial_3",4.44133333333333,0.0882729353262433
"1091",19.5,"191.1",4.573,"Mouse_Pa","trial_3",4.51833333333333,0.0278228523180337
"1092",19.5,"193.1",4.559,"Mouse_Pa","trial_3",4.49366666666667,0.0327125528063939
"1093",19.75,"KPPR1",2.324,"Mouse_Pa","trial_3",2.05833333333333,0.121916351755607
"1094",19.75,"145.1",4.547,"Mouse_Pa","trial_3",4.45466666666667,0.08640280345246
"1095",19.75,"191.1",4.587,"Mouse_Pa","trial_3",4.523,0.0327414110874897
"1096",19.75,"193.1",4.572,"Mouse_Pa","trial_3",4.49966666666667,0.0361678187220505
"1097",20,"KPPR1",2.329,"Mouse_Pa","trial_3",2.0576,0.121534114356344
"1098",20,"145.1",4.537,"Mouse_Pa","trial_3",4.45866666666667,0.0838934509429138
"1099",20,"191.1",4.606,"Mouse_Pa","trial_3",4.535,0.0357631094844953
"1100",20,"193.1",4.585,"Mouse_Pa","trial_3",4.506,0.039585350825779
"1101",20.25,"KPPR1",2.328,"Mouse_Pa","trial_3",2.05826666666667,0.121737401486293
"1102",20.25,"145.1",4.552,"Mouse_Pa","trial_3",4.46933333333333,0.0872053770003764
"1103",20.25,"191.1",4.62,"Mouse_Pa","trial_3",4.539,0.0407962416569632
"1104",20.25,"193.1",4.601,"Mouse_Pa","trial_3",4.51633333333333,0.0423962786626899
"1105",20.5,"KPPR1",2.336,"Mouse_Pa","trial_3",2.05813333333333,0.122028211674368
"1106",20.5,"145.1",4.557,"Mouse_Pa","trial_3",4.48033333333333,0.0899802447454132
"1107",20.5,"191.1",4.633,"Mouse_Pa","trial_3",4.54633333333333,0.0435787919877446
"1108",20.5,"193.1",4.613,"Mouse_Pa","trial_3",4.527,0.043385865593916
"1109",20.75,"KPPR1",2.333,"Mouse_Pa","trial_3",2.05906666666667,0.121672412127877
"1110",20.75,"145.1",4.561,"Mouse_Pa","trial_3",4.47733333333333,0.0846686351477203
"1111",20.75,"191.1",4.646,"Mouse_Pa","trial_3",4.553,0.0467011777153425
"1112",20.75,"193.1",4.629,"Mouse_Pa","trial_3",4.54033333333333,0.0455350902540495
"1113",21,"KPPR1",2.341,"Mouse_Pa","trial_3",2.05626666666667,0.12198838612428
"1114",21,"145.1",4.57,"Mouse_Pa","trial_3",4.49,0.0912213425319609
"1115",21,"191.1",4.658,"Mouse_Pa","trial_3",4.55766666666667,0.0502338973646726
"1116",21,"193.1",4.637,"Mouse_Pa","trial_3",4.548,0.0470567033836128
"1117",21.25,"KPPR1",2.347,"Mouse_Pa","trial_3",2.05726666666667,0.122201374268115
"1118",21.25,"145.1",4.567,"Mouse_Pa","trial_3",4.48766666666667,0.0890024968438778
"1119",21.25,"191.1",4.674,"Mouse_Pa","trial_3",4.56366666666667,0.055438654785668
"1120",21.25,"193.1",4.649,"Mouse_Pa","trial_3",4.56133333333333,0.0479107967419082
"1121",21.5,"KPPR1",2.346,"Mouse_Pa","trial_3",2.0536,0.121864163254479
"1122",21.5,"145.1",4.578,"Mouse_Pa","trial_3",4.50433333333333,0.0917248300322463
"1123",21.5,"191.1",4.686,"Mouse_Pa","trial_3",4.56633333333333,0.0599898139501847
"1124",21.5,"193.1",4.658,"Mouse_Pa","trial_3",4.568,0.0503189825016366
"1125",21.75,"KPPR1",2.349,"Mouse_Pa","trial_3",2.05146666666667,0.121919171767382
"1126",21.75,"145.1",4.59,"Mouse_Pa","trial_3",4.51566666666667,0.0918591917616908
"1127",21.75,"191.1",4.698,"Mouse_Pa","trial_3",4.57,0.0641274772101114
"1128",21.75,"193.1",4.671,"Mouse_Pa","trial_3",4.57966666666667,0.0537194357544621
"1129",22,"KPPR1",2.352,"Mouse_Pa","trial_3",2.0502,0.122173732661243
"1130",22,"145.1",4.595,"Mouse_Pa","trial_3",4.52,0.0941080938779088
"1131",22,"191.1",4.709,"Mouse_Pa","trial_3",4.576,0.066530694670455
"1132",22,"193.1",4.683,"Mouse_Pa","trial_3",4.588,0.0566598035059541
"1133",22.25,"KPPR1",2.355,"Mouse_Pa","trial_3",2.05,0.121939446330663
"1134",22.25,"145.1",4.571,"Mouse_Pa","trial_3",4.51766666666667,0.0928248051139588
"1135",22.25,"191.1",4.719,"Mouse_Pa","trial_3",4.57766666666667,0.0707515213813653
"1136",22.25,"193.1",4.691,"Mouse_Pa","trial_3",4.59533333333333,0.0592293095613236
"1137",22.5,"KPPR1",2.369,"Mouse_Pa","trial_3",2.04946666666667,0.121412083287678
"1138",22.5,"145.1",4.597,"Mouse_Pa","trial_3",4.53,0.0958244923458159
"1139",22.5,"191.1",4.731,"Mouse_Pa","trial_3",4.57866666666667,0.0762328304895236
"1140",22.5,"193.1",4.701,"Mouse_Pa","trial_3",4.604,0.0618573628061634
"1141",22.75,"KPPR1",2.355,"Mouse_Pa","trial_3",2.04713333333333,0.120671725755561
"1142",22.75,"145.1",4.565,"Mouse_Pa","trial_3",4.52066666666667,0.0935954652272806
"1143",22.75,"191.1",4.739,"Mouse_Pa","trial_3",4.579,0.0800083328993507
"1144",22.75,"193.1",4.714,"Mouse_Pa","trial_3",4.612,0.0661614187675365
"1145",23,"KPPR1",2.365,"Mouse_Pa","trial_3",2.04333333333333,0.120772894572798
"1146",23,"145.1",4.615,"Mouse_Pa","trial_3",4.53966666666667,0.0997602681988733
"1147",23,"191.1",4.743,"Mouse_Pa","trial_3",4.582,0.0805253583247746
"1148",23,"193.1",4.716,"Mouse_Pa","trial_3",4.621,0.0648613906727262
"1149",23.25,"KPPR1",2.365,"Mouse_Pa","trial_3",2.04066666666667,0.120758107946923
"1150",23.25,"145.1",4.618,"Mouse_Pa","trial_3",4.54066666666667,0.101742048556359
"1151",23.25,"191.1",4.756,"Mouse_Pa","trial_3",4.58233333333333,0.0868338131784566
"1152",23.25,"193.1",4.726,"Mouse_Pa","trial_3",4.624,0.0715821206726932
"1153",23.5,"KPPR1",2.364,"Mouse_Pa","trial_3",2.04033333333333,0.120706951970333
"1154",23.5,"145.1",4.603,"Mouse_Pa","trial_3",4.54033333333333,0.0959067834467985
"1155",23.5,"191.1",4.761,"Mouse_Pa","trial_3",4.58466666666667,0.088204938133367
"1156",23.5,"193.1",4.731,"Mouse_Pa","trial_3",4.62766666666667,0.0745147263595892
"1157",23.75,"KPPR1",2.372,"Mouse_Pa","trial_3",2.03886666666667,0.120784493906519
"1158",23.75,"145.1",4.634,"Mouse_Pa","trial_3",4.538,0.0975038460779881
"1159",23.75,"191.1",4.768,"Mouse_Pa","trial_3",4.586,0.0910659101969556
"1160",23.75,"193.1",4.736,"Mouse_Pa","trial_3",4.634,0.0744737090074969
"1161",24,"KPPR1",2.362,"Mouse_Pa","trial_3",2.03546666666667,0.120323131080503
"1162",24,"145.1",4.632,"Mouse_Pa","trial_3",4.54466666666667,0.0995746509464687
"1163",24,"191.1",4.778,"Mouse_Pa","trial_3",4.58333333333333,0.0973487430724083
"1164",24,"193.1",4.744,"Mouse_Pa","trial_3",4.63866666666667,0.0790049224908029
"1165",0,"KPPR1",0.008,"Lab_Pa","trial_1",0.00893333333333333,0.00141241659396958
"1166",0,"PA01",0.008,"Lab_Pa","trial_1",0.00833333333333333,0.00145296631451356
"1167",0,"PA14",0.009,"Lab_Pa","trial_1",0.00466666666666667,0.00231900361745681
"1168",0.25,"KPPR1",0.011,"Lab_Pa","trial_1",0.0108666666666667,0.00126816953450789
"1169",0.25,"PA01",0.011,"Lab_Pa","trial_1",0.01,0.00152752523165195
"1170",0.25,"PA14",0.009,"Lab_Pa","trial_1",0.00383333333333333,0.00234402313223322
"1171",0.5,"KPPR1",0.016,"Lab_Pa","trial_1",0.0148,0.00170209954384074
"1172",0.5,"PA01",0.016,"Lab_Pa","trial_1",0.0156666666666667,0.000333333333333334
"1173",0.5,"PA14",0.013,"Lab_Pa","trial_1",0.008,0.00355902608401044
"1174",0.75,"KPPR1",0.023,"Lab_Pa","trial_1",0.0190666666666667,0.00213690177742198
"1175",0.75,"PA01",0.024,"Lab_Pa","trial_1",0.0183333333333333,0.00617341972581738
"1176",0.75,"PA14",0.017,"Lab_Pa","trial_1",0.008,0.00443471156521669
"1177",1,"KPPR1",0.027,"Lab_Pa","trial_1",0.0243333333333333,0.00277860305200921
"1178",1,"PA01",0.028,"Lab_Pa","trial_1",0.0216666666666667,0.00735602549690464
"1179",1,"PA14",0.018,"Lab_Pa","trial_1",0.0085,0.00435698672632054
"1180",1.25,"KPPR1",0.031,"Lab_Pa","trial_1",0.0305333333333333,0.00357086979755789
"1181",1.25,"PA01",0.03,"Lab_Pa","trial_1",0.0243333333333333,0.0072188026092359
"1182",1.25,"PA14",0.019,"Lab_Pa","trial_1",0.00916666666666667,0.00422229532100465
"1183",1.5,"KPPR1",0.036,"Lab_Pa","trial_1",0.039,0.00445613541728063
"1184",1.5,"PA01",0.033,"Lab_Pa","trial_1",0.0293333333333333,0.00578311719096582
"1185",1.5,"PA14",0.02,"Lab_Pa","trial_1",0.0103333333333333,0.00407158172922733
"1186",1.75,"KPPR1",0.043,"Lab_Pa","trial_1",0.0510666666666667,0.00589791461665874
"1187",1.75,"PA01",0.038,"Lab_Pa","trial_1",0.0376666666666667,0.00433333333333333
"1188",1.75,"PA14",0.022,"Lab_Pa","trial_1",0.0121666666666667,0.00405311951190411
"1189",2,"KPPR1",0.056,"Lab_Pa","trial_1",0.0685333333333333,0.00759063750799482
"1190",2,"PA01",0.045,"Lab_Pa","trial_1",0.047,0.00416333199893227
"1191",2,"PA14",0.025,"Lab_Pa","trial_1",0.0156666666666667,0.00394686936416418
"1192",2.25,"KPPR1",0.072,"Lab_Pa","trial_1",0.0904,0.00931961576972131
"1193",2.25,"PA01",0.055,"Lab_Pa","trial_1",0.067,0.0062449979983984
"1194",2.25,"PA14",0.03,"Lab_Pa","trial_1",0.022,0.00395811402901264
"1195",2.5,"KPPR1",0.096,"Lab_Pa","trial_1",0.117666666666667,0.0109595214818491
"1196",2.5,"PA01",0.069,"Lab_Pa","trial_1",0.123,0.029365512652316
"1197",2.5,"PA14",0.039,"Lab_Pa","trial_1",0.0321666666666667,0.00391932533876828
"1198",2.75,"KPPR1",0.125,"Lab_Pa","trial_1",0.143133333333333,0.0109895477036209
"1199",2.75,"PA01",0.082,"Lab_Pa","trial_1",0.132666666666667,0.0258607381522218
"1200",2.75,"PA14",0.054,"Lab_Pa","trial_1",0.0475,0.00439507299901454
"1201",3,"KPPR1",0.165,"Lab_Pa","trial_1",0.168466666666667,0.0103357293689077
"1202",3,"PA01",0.171,"Lab_Pa","trial_1",0.204666666666667,0.0212629045784227
"1203",3,"PA14",0.068,"Lab_Pa","trial_1",0.0713333333333333,0.01137150434688
"1204",3.25,"KPPR1",0.191,"Lab_Pa","trial_1",0.189133333333333,0.0104825781392005
"1205",3.25,"PA01",0.207,"Lab_Pa","trial_1",0.241666666666667,0.0257574153292687
"1206",3.25,"PA14",0.132,"Lab_Pa","trial_1",0.1235,0.0197968852768982
"1207",3.5,"KPPR1",0.213,"Lab_Pa","trial_1",0.2092,0.0113507708989302
"1208",3.5,"PA01",0.266,"Lab_Pa","trial_1",0.304,0.0191398362932741
"1209",3.5,"PA14",0.224,"Lab_Pa","trial_1",0.199,0.0129871731591854
"1210",3.75,"KPPR1",0.231,"Lab_Pa","trial_1",0.230133333333333,0.012782006201676
"1211",3.75,"PA01",0.32,"Lab_Pa","trial_1",0.372666666666667,0.0263902338838527
"1212",3.75,"PA14",0.294,"Lab_Pa","trial_1",0.267,0.0170333007175161
"1213",4,"KPPR1",0.259,"Lab_Pa","trial_1",0.253533333333333,0.0138154043308691
"1214",4,"PA01",0.407,"Lab_Pa","trial_1",0.465666666666667,0.0293560518084053
"1215",4,"PA14",0.366,"Lab_Pa","trial_1",0.333833333333333,0.01586067814159
"1216",4.25,"KPPR1",0.287,"Lab_Pa","trial_1",0.277933333333333,0.0147984769701115
"1217",4.25,"PA01",0.492,"Lab_Pa","trial_1",0.595,0.0538918670425634
"1218",4.25,"PA14",0.39,"Lab_Pa","trial_1",0.396166666666667,0.0216108254765471
"1219",4.5,"KPPR1",0.317,"Lab_Pa","trial_1",0.305133333333333,0.01563752101492
"1220",4.5,"PA01",0.582,"Lab_Pa","trial_1",0.761,0.0895004655481374
"1221",4.5,"PA14",0.425,"Lab_Pa","trial_1",0.453166666666667,0.0235448744127275
"1222",4.75,"KPPR1",0.35,"Lab_Pa","trial_1",0.3324,0.0165295694640443
"1223",4.75,"PA01",0.691,"Lab_Pa","trial_1",1.14366666666667,0.227133832305489
"1224",4.75,"PA14",0.484,"Lab_Pa","trial_1",0.505,0.0238997907940635
"1225",5,"KPPR1",0.386,"Lab_Pa","trial_1",0.363,0.0172433562085034
"1226",5,"PA01",0.831,"Lab_Pa","trial_1",1.58133333333333,0.379452383193348
"1227",5,"PA14",0.539,"Lab_Pa","trial_1",0.560333333333333,0.0289777692569858
"1228",5.25,"KPPR1",0.417,"Lab_Pa","trial_1",0.395266666666667,0.0184740401301437
"1229",5.25,"PA01",1.125,"Lab_Pa","trial_1",2.04,0.478953372817577
"1230",5.25,"PA14",0.596,"Lab_Pa","trial_1",0.628166666666667,0.0329134386602865
"1231",5.5,"KPPR1",0.454,"Lab_Pa","trial_1",0.4284,0.0197577712257614
"1232",5.5,"PA01",2.126,"Lab_Pa","trial_1",2.57133333333333,0.248221227492287
"1233",5.5,"PA14",0.683,"Lab_Pa","trial_1",0.738166666666667,0.0454799711716903
"1234",5.75,"KPPR1",0.497,"Lab_Pa","trial_1",0.4642,0.0217477311350819
"1235",5.75,"PA01",2.717,"Lab_Pa","trial_1",2.933,0.161080725103906
"1236",5.75,"PA14",0.856,"Lab_Pa","trial_1",0.8965,0.0509939538899793
"1237",6,"KPPR1",0.547,"Lab_Pa","trial_1",0.502733333333333,0.0242874583874195
"1238",6,"PA01",3.027,"Lab_Pa","trial_1",3.16566666666667,0.14775806050583
"1239",6,"PA14",1.039,"Lab_Pa","trial_1",1.05433333333333,0.0562421352526536
"1240",6.25,"KPPR1",0.589,"Lab_Pa","trial_1",0.544133333333333,0.0263040584713365
"1241",6.25,"PA01",3.24,"Lab_Pa","trial_1",3.31966666666667,0.142789277530835
"1242",6.25,"PA14",1.197,"Lab_Pa","trial_1",1.19666666666667,0.0608192221076345
"1243",6.5,"KPPR1",0.633,"Lab_Pa","trial_1",0.584333333333333,0.0279487058507216
"1244",6.5,"PA01",3.482,"Lab_Pa","trial_1",3.46633333333333,0.141379316419026
"1245",6.5,"PA14",1.341,"Lab_Pa","trial_1",1.34033333333333,0.0641252247126234
"1246",6.75,"KPPR1",0.687,"Lab_Pa","trial_1",0.6266,0.0291756258348839
"1247",6.75,"PA01",3.628,"Lab_Pa","trial_1",3.56466666666667,0.143825511567933
"1248",6.75,"PA14",1.525,"Lab_Pa","trial_1",1.49816666666667,0.0755731066216313
"1249",7,"KPPR1",0.738,"Lab_Pa","trial_1",0.6704,0.029720892122738
"1250",7,"PA01",3.74,"Lab_Pa","trial_1",3.639,0.15865160992985
"1251",7,"PA14",1.687,"Lab_Pa","trial_1",1.67183333333333,0.0763017765921024
"1252",7.25,"KPPR1",0.806,"Lab_Pa","trial_1",0.716733333333333,0.0311771385514124
"1253",7.25,"PA01",3.816,"Lab_Pa","trial_1",3.70133333333333,0.161766635757947
"1254",7.25,"PA14",1.804,"Lab_Pa","trial_1",1.83966666666667,0.0816041937920132
"1255",7.5,"KPPR1",0.858,"Lab_Pa","trial_1",0.761666666666667,0.0323851327833749
"1256",7.5,"PA01",3.904,"Lab_Pa","trial_1",3.76166666666667,0.169001314919276
"1257",7.5,"PA14",1.98,"Lab_Pa","trial_1",2.007,0.0904739373153028
"1258",7.75,"KPPR1",0.922,"Lab_Pa","trial_1",0.8084,0.033888584958304
"1259",7.75,"PA01",3.988,"Lab_Pa","trial_1",3.82233333333333,0.183960442607764
"1260",7.75,"PA14",2.137,"Lab_Pa","trial_1",2.15616666666667,0.089451445550707
"1261",8,"KPPR1",0.989,"Lab_Pa","trial_1",0.856333333333333,0.0357228307237911
"1262",8,"PA01",4.06,"Lab_Pa","trial_1",3.87333333333333,0.193203117067102
"1263",8,"PA14",2.274,"Lab_Pa","trial_1",2.34533333333333,0.0998644637051194
"1264",8.25,"KPPR1",1.052,"Lab_Pa","trial_1",0.904133333333333,0.0380941023640226
"1265",8.25,"PA01",4.119,"Lab_Pa","trial_1",3.91566666666667,0.202833538756401
"1266",8.25,"PA14",2.411,"Lab_Pa","trial_1",2.5705,0.108059165892271
"1267",8.5,"KPPR1",1.138,"Lab_Pa","trial_1",0.958133333333333,0.0417539124675665
"1268",8.5,"PA01",4.155,"Lab_Pa","trial_1",3.94566666666667,0.2068383695331
